idx,AirQualityStation,no2,img_path,s5p_path
1652,STA-RO0125A,25.038801293568806,STA-RO0125A/S2A_MSIL2A_20200825T085601_N0214_R007_T35TNK_20200825T115135.npy,STA-RO0125A/l3_mean_europe_2018_2020_005dg.netcdf
1653,STA_ES1516A,11.614864449498985,STA_ES1516A/S2B_MSIL2A_20200630T110619_N0214_R137_T29SQA_20200630T135214.npy,STA_ES1516A/l3_mean_europe_2018_2020_005dg.netcdf
1654,STA.DE_DEBE103,34.30907407037038,STA.DE_DEBE103/S2B_MSIL2A_20200324T100649_N0214_R022_T33UUU_20200324T144536.npy,STA.DE_DEBE103/l3_mean_europe_2018_2020_005dg.netcdf
1655,STA-NL00241,21.475486568756804,STA-NL00241/S2B_MSIL2A_20200922T104649_N0214_R051_T31UFT_20200927T135033.npy,STA-NL00241/l3_mean_europe_2018_2020_005dg.netcdf
1656,STA-BENGN52,29.3524999975,STA-BENGN52/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN52/l3_mean_europe_2018_2020_005dg.netcdf
1657,STA-BETN040,13.879777685311776,STA-BETN040/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETN040/l3_mean_europe_2018_2020_005dg.netcdf
1658,STA-BETN035,16.30054497544616,STA-BETN035/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETN035/l3_mean_europe_2018_2020_005dg.netcdf
1659,STA.IT1457A,27.919078908852875,STA.IT1457A/S2B_MSIL2A_20200705T101559_N0214_R065_T32TNP_20200705T135630.npy,STA.IT1457A/l3_mean_europe_2018_2020_005dg.netcdf
1660,STA-FR16057,21.631518035008288,STA-FR16057/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-FR16057/l3_mean_europe_2018_2020_005dg.netcdf
1661,STA-FR20017,26.8586075307443,STA-FR20017/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR20017/l3_mean_europe_2018_2020_005dg.netcdf
1662,STA_ES1713A,23.82768378234982,STA_ES1713A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1713A/l3_mean_europe_2018_2020_005dg.netcdf
1663,STA.IT1392A,14.568099153557105,STA.IT1392A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1392A/l3_mean_europe_2018_2020_005dg.netcdf
1664,STA-TR341431,87.41118125421936,STA-TR341431/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR341431/l3_mean_europe_2018_2020_005dg.netcdf
1665,STA-BETE716,18.791804860399203,STA-BETE716/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETE716/l3_mean_europe_2018_2020_005dg.netcdf
1666,STA-TR410641,25.23366354886092,STA-TR410641/S2B_MSIL2A_20200807T084559_N0214_R107_T36TTL_20200807T111514.npy,STA-TR410641/l3_mean_europe_2018_2020_005dg.netcdf
1667,STA-FR22011,13.771092005798636,STA-FR22011/S2B_MSIL2A_20200422T103619_N0214_R008_T32ULV_20200422T140230.npy,STA-FR22011/l3_mean_europe_2018_2020_005dg.netcdf
1668,STA.DE_DESN079,8.732016669714493,STA.DE_DESN079/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.DE_DESN079/l3_mean_europe_2018_2020_005dg.netcdf
1669,STA-FR30026,20.8053195240634,STA-FR30026/S2A_MSIL2A_20200623T103031_N0214_R108_T32ULU_20200623T142851.npy,STA-FR30026/l3_mean_europe_2018_2020_005dg.netcdf
1670,STA-SE33866,8.266666663333334,STA-SE33866/S2A_MSIL2A_20200603T103031_N0214_R108_T33VVD_20200603T163921.npy,STA-SE33866/l3_mean_europe_2018_2020_005dg.netcdf
1671,STA.DE_DETH093,17.017306274049876,STA.DE_DETH093/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH093/l3_mean_europe_2018_2020_005dg.netcdf
1672,STA.DE_DEBY075,22.55692483127305,STA.DE_DEBY075/S2A_MSIL2A_20200730T102031_N0214_R065_T32UQA_20200730T110107.npy,STA.DE_DEBY075/l3_mean_europe_2018_2020_005dg.netcdf
1673,STA-FR82050,11.876196084171346,STA-FR82050/S2A_MSIL2A_20200207T104211_N0214_R008_T31TFM_20200207T122428.npy,STA-FR82050/l3_mean_europe_2018_2020_005dg.netcdf
1674,STA-MK0041A,28.313545526474872,STA-MK0041A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0041A/l3_mean_europe_2018_2020_005dg.netcdf
1675,STA.IT1911A,21.222768107804605,STA.IT1911A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1911A/l3_mean_europe_2018_2020_005dg.netcdf
1676,STA.05.2000,34.37024917687222,STA.05.2000/S2A_MSIL2A_20201114T101301_N0214_R022_T33TUN_20201114T120346.npy,STA.05.2000/l3_mean_europe_2018_2020_005dg.netcdf
1677,STA_PL0691A,5.259714055928869,STA_PL0691A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UFB_20200822T115325.npy,STA_PL0691A/l3_mean_europe_2018_2020_005dg.netcdf
1678,STA_ES1687A,16.299273889050248,STA_ES1687A/S2B_MSIL2A_20201111T105259_N0214_R051_T31TBE_20201111T134038.npy,STA_ES1687A/l3_mean_europe_2018_2020_005dg.netcdf
1679,STA-BENGN50,34.15833332916667,STA-BENGN50/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN50/l3_mean_europe_2018_2020_005dg.netcdf
1680,STA.IT2229A,20.182796824827808,STA.IT2229A/S2B_MSIL2A_20200705T101559_N0214_R065_T32TNP_20200705T135630.npy,STA.IT2229A/l3_mean_europe_2018_2020_005dg.netcdf
1681,STA.IT1967A,19.4960879660918,STA.IT1967A/S2B_MSIL2A_20200903T101559_N0214_R065_T32TNS_20200903T134943.npy,STA.IT1967A/l3_mean_europe_2018_2020_005dg.netcdf
1682,STA_ES0584A,33.257585811666765,STA_ES0584A/S2A_MSIL2A_20200706T104031_N0214_R008_T31TDG_20200706T133310.npy,STA_ES0584A/l3_mean_europe_2018_2020_005dg.netcdf
1683,STA-BETB011,19.854706766917293,STA-BETB011/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETB011/l3_mean_europe_2018_2020_005dg.netcdf
1684,STA.DE_DEST108,16.047165287412238,STA.DE_DEST108/S2B_MSIL2A_20200602T100559_N0214_R022_T32UQB_20200602T135324.npy,STA.DE_DEST108/l3_mean_europe_2018_2020_005dg.netcdf
1685,STA_ES0692A,34.70011280650716,STA_ES0692A/S2B_MSIL2A_20200820T103629_N0214_R008_T31TDF_20200820T133254.npy,STA_ES0692A/l3_mean_europe_2018_2020_005dg.netcdf
1686,STA.IT0460A,26.576382756509947,STA.IT0460A/S2B_MSIL2A_20200729T100029_N0214_R122_T33TUJ_20200729T134154.npy,STA.IT0460A/l3_mean_europe_2018_2020_005dg.netcdf
1687,STA-PT03083,23.900611729507087,STA-PT03083/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03083/l3_mean_europe_2018_2020_005dg.netcdf
1688,STA_NO0089A,18.71429819754012,STA_NO0089A/S2B_MSIL2A_20200627T105619_N0214_R094_T32VNR_20200627T134914.npy,STA_NO0089A/l3_mean_europe_2018_2020_005dg.netcdf
1689,STA_PL0211A,7.920974061381799,STA_PL0211A/S2B_MSIL2A_20200420T100019_N0214_R122_T33UWT_20200420T130740.npy,STA_PL0211A/l3_mean_europe_2018_2020_005dg.netcdf
1690,Station_GB1043A,17.623922093797695,Station_GB1043A/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB1043A/l3_mean_europe_2018_2020_005dg.netcdf
1691,STA.IT2215A,11.246055672803378,STA.IT2215A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2215A/l3_mean_europe_2018_2020_005dg.netcdf
1692,STA-FR28033,10.549141778563426,STA-FR28033/S2B_MSIL2A_20200326T104639_N0214_R051_T31UDS_20200326T141923.npy,STA-FR28033/l3_mean_europe_2018_2020_005dg.netcdf
1693,STA.04.S125,11.942630754241069,STA.04.S125/S2A_MSIL2A_20200116T100341_N0213_R122_T33TUN_20200116T113318.npy,STA.04.S125/l3_mean_europe_2018_2020_005dg.netcdf
1694,STA.IT1509A,24.95242126650864,STA.IT1509A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT1509A/l3_mean_europe_2018_2020_005dg.netcdf
1695,STA-BENGN47,32.54957446468087,STA-BENGN47/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN47/l3_mean_europe_2018_2020_005dg.netcdf
1696,STA_PL0574A,13.301871095563722,STA_PL0574A/S2A_MSIL2A_20200806T101031_N0214_R022_T33UXV_20200806T115620.npy,STA_PL0574A/l3_mean_europe_2018_2020_005dg.netcdf
1697,STA_ES1970A,33.39913652859467,STA_ES1970A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1970A/l3_mean_europe_2018_2020_005dg.netcdf
1698,STA_ES1593A,12.043328081444676,STA_ES1593A/S2B_MSIL2A_20200630T110619_N0214_R137_T29SQA_20200630T135214.npy,STA_ES1593A/l3_mean_europe_2018_2020_005dg.netcdf
1699,STA.IT1407A,8.280342888385341,STA.IT1407A/S2A_MSIL2A_20200905T101031_N0214_R022_T32TNK_20200905T130252.npy,STA.IT1407A/l3_mean_europe_2018_2020_005dg.netcdf
1700,STA-SK0265A,17.300725443998427,STA-SK0265A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UDV_20200822T115325.npy,STA-SK0265A/l3_mean_europe_2018_2020_005dg.netcdf
1701,STA-FR12045,15.535982945990215,STA-FR12045/S2B_MSIL2A_20200806T105619_N0214_R094_T30TYN_20200806T131026.npy,STA-FR12045/l3_mean_europe_2018_2020_005dg.netcdf
1702,STA-FR04059,27.29642023723572,STA-FR04059/S2A_MSIL2A_20200520T105031_N0214_R051_T31UDQ_20200520T134332.npy,STA-FR04059/l3_mean_europe_2018_2020_005dg.netcdf
1703,HR_DOC_TYPE_D_STA_RH0109,15.579182416671605,HR_DOC_TYPE_D_STA_RH0109/S2A_MSIL2A_20200628T094041_N0214_R036_T33TYL_20200628T114656.npy,HR_DOC_TYPE_D_STA_RH0109/l3_mean_europe_2018_2020_005dg.netcdf
1704,STA-BETR831,24.856207222091108,STA-BETR831/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR831/l3_mean_europe_2018_2020_005dg.netcdf
1705,STA-SE38793,0.502608695652174,STA-SE38793/S2A_MSIL2A_20200617T101031_N0214_R022_T34WEU_20200617T161854.npy,STA-SE38793/l3_mean_europe_2018_2020_005dg.netcdf
1706,STA-FI00464,11.9663491477933,STA-FI00464/S2A_MSIL2A_20200614T100031_N0214_R122_T35VMK_20200614T131849.npy,STA-FI00464/l3_mean_europe_2018_2020_005dg.netcdf
1707,STA.DE_DEHB013,14.01254127576236,STA.DE_DEHB013/S2A_MSIL2A_20200328T104021_N0214_R008_T32UMD_20200328T142124.npy,STA.DE_DEHB013/l3_mean_europe_2018_2020_005dg.netcdf
1708,STA-ME0001A,22.696895005990704,STA-ME0001A/S2A_MSIL2A_20200416T093031_N0214_R136_T34TCP_20200416T120249.npy,STA-ME0001A/l3_mean_europe_2018_2020_005dg.netcdf
1709,STA.DE_DEHE100,39.671317195,STA.DE_DEHE100/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE100/l3_mean_europe_2018_2020_005dg.netcdf
1710,Station_GB0919A,24.26095474797472,Station_GB0919A/S2B_MSIL2A_20200921T112119_N0214_R037_T30UXE_20200921T132441.npy,Station_GB0919A/l3_mean_europe_2018_2020_005dg.netcdf
1711,STA-RO0167A,27.03057127689344,STA-RO0167A/S2A_MSIL2A_20200702T092031_N0214_R093_T34TGS_20200702T114806.npy,STA-RO0167A/l3_mean_europe_2018_2020_005dg.netcdf
1712,Station_GB0637A,35.934464413085315,Station_GB0637A/S2B_MSIL2A_20200119T110259_N0213_R094_T30UYC_20200119T121843.npy,Station_GB0637A/l3_mean_europe_2018_2020_005dg.netcdf
1713,STA_ES1917A,3.2272399711746336,STA_ES1917A/S2B_MSIL2A_20200707T105619_N0214_R094_T30TXK_20200707T135135.npy,STA_ES1917A/l3_mean_europe_2018_2020_005dg.netcdf
1714,STA.DE_DENW222,33.12173912695652,STA.DE_DENW222/S2A_MSIL2A_20200626T104031_N0214_R008_T32UMC_20200626T135731.npy,STA.DE_DENW222/l3_mean_europe_2018_2020_005dg.netcdf
1715,STA.DE_DEBW142,33.83516809999999,STA.DE_DEBW142/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DEBW142/l3_mean_europe_2018_2020_005dg.netcdf
1716,STA.DE_DEHE001,20.512352629091364,STA.DE_DEHE001/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE001/l3_mean_europe_2018_2020_005dg.netcdf
1717,STA.07.2227,30.455680012520705,STA.07.2227/S2A_MSIL2A_20200319T101021_N0214_R022_T32TPT_20200319T130518.npy,STA.07.2227/l3_mean_europe_2018_2020_005dg.netcdf
1718,STA.IT2225A,21.416829231273944,STA.IT2225A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2225A/l3_mean_europe_2018_2020_005dg.netcdf
1719,STA.IT1646A,21.66244785981208,STA.IT1646A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1646A/l3_mean_europe_2018_2020_005dg.netcdf
1720,STA.03.0101,18.61647259465704,STA.03.0101/S2B_MSIL2A_20200101T100319_N0213_R122_T33UVP_20200101T114527.npy,STA.03.0101/l3_mean_europe_2018_2020_005dg.netcdf
1721,STA.DE_DENW296,36.52799999639999,STA.DE_DENW296/S2A_MSIL2A_20200427T104031_N0214_R008_T31UGT_20200427T141614.npy,STA.DE_DENW296/l3_mean_europe_2018_2020_005dg.netcdf
1722,STA_ES1643A,19.172300034726238,STA_ES1643A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TWM_20200910T135152.npy,STA_ES1643A/l3_mean_europe_2018_2020_005dg.netcdf
1723,STA.IT0860A,37.46332585087666,STA.IT0860A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT0860A/l3_mean_europe_2018_2020_005dg.netcdf
1724,STA-PT01048,12.654223429799357,STA-PT01048/S2A_MSIL2A_20200110T112431_N0213_R037_T29TPF_20200110T123531.npy,STA-PT01048/l3_mean_europe_2018_2020_005dg.netcdf
1725,STA.IT1459A,31.460676451409448,STA.IT1459A/S2B_MSIL2A_20190221T102039_N0211_R065_T32TMR_20190221T162447.npy,STA.IT1459A/l3_mean_europe_2018_2020_005dg.netcdf
1726,STA.IT0761A,42.263648058355386,STA.IT0761A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0761A/l3_mean_europe_2018_2020_005dg.netcdf
1727,STA.DE_DEUB004,1.843936442631973,STA.DE_DEUB004/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMU_20200807T132026.npy,STA.DE_DEUB004/l3_mean_europe_2018_2020_005dg.netcdf
1728,STA-SE30310,23.153785920135565,STA-SE30310/S2A_MSIL2A_20200421T102021_N0214_R065_T33VUC_20200421T120142.npy,STA-SE30310/l3_mean_europe_2018_2020_005dg.netcdf
1729,STA_PL0294A,16.0733418861612,STA_PL0294A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0294A/l3_mean_europe_2018_2020_005dg.netcdf
1730,STA.IT1377A,19.379540607806046,STA.IT1377A/S2B_MSIL2A_20200725T101559_N0214_R065_T32TMK_20200725T135708.npy,STA.IT1377A/l3_mean_europe_2018_2020_005dg.netcdf
1731,STA-FR01011,18.099138671408085,STA-FR01011/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-FR01011/l3_mean_europe_2018_2020_005dg.netcdf
1732,STA.IE.IE0140A,13.549584589377005,STA.IE.IE0140A/S2A_MSIL2A_20200415T114351_N0214_R123_T29UPV_20200415T142447.npy,STA.IE.IE0140A/l3_mean_europe_2018_2020_005dg.netcdf
1733,STA.05.6072,15.881589645221,STA.05.6072/S2A_MSIL2A_20201114T101301_N0214_R022_T33TUN_20201114T120346.npy,STA.05.6072/l3_mean_europe_2018_2020_005dg.netcdf
1734,STA-RS0037A,26.947589659639664,STA-RS0037A/S2A_MSIL2A_20200817T094041_N0214_R036_T34TDQ_20200817T110529.npy,STA-RS0037A/l3_mean_europe_2018_2020_005dg.netcdf
1735,STA.DE_DENW185,42.067999996,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_europe_2018_2020_005dg.netcdf
1736,STA.DE_DESL012,27.036310505466695,STA.DE_DESL012/S2B_MSIL2A_20200422T103619_N0214_R008_T32ULV_20200422T140230.npy,STA.DE_DESL012/l3_mean_europe_2018_2020_005dg.netcdf
1737,STA.DE_DEBW229,37.368824002413795,STA.DE_DEBW229/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW229/l3_mean_europe_2018_2020_005dg.netcdf
1738,STA-CH0008A,17.114832577312242,STA-CH0008A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0008A/l3_mean_europe_2018_2020_005dg.netcdf
1739,STA_ES1169A,12.44007858546169,STA_ES1169A/S2A_MSIL2A_20200801T105631_N0214_R094_T30STF_20200801T115206.npy,STA_ES1169A/l3_mean_europe_2018_2020_005dg.netcdf
1740,STA_PL0054A,9.948195766189938,STA_PL0054A/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA_PL0054A/l3_mean_europe_2018_2020_005dg.netcdf
1741,STA_NO0061A,17.636850706290428,STA_NO0061A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0061A/l3_mean_europe_2018_2020_005dg.netcdf
1742,STA_ES1163A,11.084296838131197,STA_ES1163A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1163A/l3_mean_europe_2018_2020_005dg.netcdf
1743,STA.IT2142A,5.499016476118748,STA.IT2142A/S2B_MSIL2A_20200815T095039_N0214_R079_T33TWG_20200815T120650.npy,STA.IT2142A/l3_mean_europe_2018_2020_005dg.netcdf
1744,STA.DE_DENW247,29.344058134625172,STA.DE_DENW247/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW247/l3_mean_europe_2018_2020_005dg.netcdf
1745,STA-SE164545,,STA-SE164545/S2A_MSIL2A_20200319T101021_N0214_R022_T33VXF_20200319T130518.npy,STA-SE164545/l3_mean_europe_2018_2020_005dg.netcdf
1746,STA.DE_DEBY115,60.846575018845215,STA.DE_DEBY115/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY115/l3_mean_europe_2018_2020_005dg.netcdf
1747,STA.IT2261A,24.83315576708393,STA.IT2261A/S2A_MSIL2A_20200912T100031_N0214_R122_T33TVL_20200912T114911.npy,STA.IT2261A/l3_mean_europe_2018_2020_005dg.netcdf
1748,STA.DE_DEHE061,39.23177437125503,STA.DE_DEHE061/S2A_MSIL2A_20200921T103031_N0214_R108_T32UMB_20200921T151006.npy,STA.DE_DEHE061/l3_mean_europe_2018_2020_005dg.netcdf
1749,STA-PT03087,20.549049153169147,STA-PT03087/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03087/l3_mean_europe_2018_2020_005dg.netcdf
1750,STA-NL00491,31.5106832041338,STA-NL00491/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00491/l3_mean_europe_2018_2020_005dg.netcdf
1751,STA-FR23075,10.190619695224695,STA-FR23075/S2B_MSIL2A_20200730T110619_N0214_R137_T30TWT_20200730T131922.npy,STA-FR23075/l3_mean_europe_2018_2020_005dg.netcdf
1752,STA-SK0269A,32.3621273703431,STA-SK0269A/S2A_MSIL2A_20200123T095311_N0213_R079_T33UYP_20200123T112027.npy,STA-SK0269A/l3_mean_europe_2018_2020_005dg.netcdf
1753,STA.IT2064A,9.360278157533363,STA.IT2064A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT2064A/l3_mean_europe_2018_2020_005dg.netcdf
1754,Station_GB0923A,32.14929489873661,Station_GB0923A/S2A_MSIL2A_20201105T112251_N0214_R037_T30VWJ_20201105T140902.npy,Station_GB0923A/l3_mean_europe_2018_2020_005dg.netcdf
1755,STA.IT1740A,12.722030313668707,STA.IT1740A/S2A_MSIL2A_20200830T095031_N0214_R079_T33TWF_20200830T115423.npy,STA.IT1740A/l3_mean_europe_2018_2020_005dg.netcdf
1756,STA-FR14029,9.827243334273916,STA-FR14029/S2A_MSIL2A_20200808T105031_N0214_R051_T31UFQ_20200808T115957.npy,STA-FR14029/l3_mean_europe_2018_2020_005dg.netcdf
1757,STA-FR18042,17.08944135805516,STA-FR18042/S2B_MSIL2A_20200515T104619_N0214_R051_T31UER_20200515T135604.npy,STA-FR18042/l3_mean_europe_2018_2020_005dg.netcdf
1758,STA-BETR010,22.570794900417127,STA-BETR010/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR010/l3_mean_europe_2018_2020_005dg.netcdf
1759,STA_NO0127A,20.705002773713247,STA_NO0127A/S2B_MSIL2A_20200803T104629_N0214_R051_T33WWS_20200803T125111.npy,STA_NO0127A/l3_mean_europe_2018_2020_005dg.netcdf
1760,STA.IT1309A,16.501615092571395,STA.IT1309A/S2A_MSIL2A_20200826T101031_N0214_R022_T32TNL_20200826T130121.npy,STA.IT1309A/l3_mean_europe_2018_2020_005dg.netcdf
1761,STA_ES1973A,18.245828422554432,STA_ES1973A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1973A/l3_mean_europe_2018_2020_005dg.netcdf
1762,STA_ES1175A,14.85928489042676,STA_ES1175A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1175A/l3_mean_europe_2018_2020_005dg.netcdf
1763,STA.IT0508A,20.524624013126658,STA.IT0508A/S2B_MSIL2A_20191026T101029_N0213_R022_T32TQS_20191026T133255.npy,STA.IT0508A/l3_mean_europe_2018_2020_005dg.netcdf
1764,STA-RO0189A,20.893395192956355,STA-RO0189A/S2B_MSIL2A_20200915T092029_N0214_R093_T35TMN_20200915T112537.npy,STA-RO0189A/l3_mean_europe_2018_2020_005dg.netcdf
1765,STA-HU0033A,20.809912312990654,STA-HU0033A/S2B_MSIL2A_20200407T095029_N0214_R079_T33TYN_20200407T123458.npy,STA-HU0033A/l3_mean_europe_2018_2020_005dg.netcdf
1766,STA_ES1779A,7.254742751057299,STA_ES1779A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TWM_20200910T135152.npy,STA_ES1779A/l3_mean_europe_2018_2020_005dg.netcdf
1767,STA-TR100241,27.98908923379132,STA-TR100241/S2B_MSIL2A_20200701T085559_N0214_R007_T35TNE_20200701T124301.npy,STA-TR100241/l3_mean_europe_2018_2020_005dg.netcdf
1768,STA_ES1801A,18.77521032614959,STA_ES1801A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1801A/l3_mean_europe_2018_2020_005dg.netcdf
1769,STA.DE_DEBB053,9.51395930394935,STA.DE_DEBB053/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVU_20200408T161405.npy,STA.DE_DEBB053/l3_mean_europe_2018_2020_005dg.netcdf
1770,STA-SE157868,22.7263336093008,STA-SE157868/S2B_MSIL2A_20200615T101559_N0214_R065_T33VVE_20200615T141117.npy,STA-SE157868/l3_mean_europe_2018_2020_005dg.netcdf
1771,STA-BETR501,26.5745691171298,STA-BETR501/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-BETR501/l3_mean_europe_2018_2020_005dg.netcdf
1772,STA_PL0184A,18.356339009452466,STA_PL0184A/S2A_MSIL2A_20200701T095031_N0214_R079_T34UCB_20200701T123557.npy,STA_PL0184A/l3_mean_europe_2018_2020_005dg.netcdf
1773,STA-RO0081A,15.345953356978484,STA-RO0081A/S2B_MSIL2A_20200428T092029_N0214_R093_T34TGQ_20200428T122503.npy,STA-RO0081A/l3_mean_europe_2018_2020_005dg.netcdf
1774,STA.DE_DEBW010,15.960130986570544,STA.DE_DEBW010/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DEBW010/l3_mean_europe_2018_2020_005dg.netcdf
1775,Station_GB0586A,16.03458193111043,Station_GB0586A/S2B_MSIL2A_20200119T110259_N0213_R094_T30UYC_20200119T121843.npy,Station_GB0586A/l3_mean_europe_2018_2020_005dg.netcdf
1776,STA-FR28022,14.247109844815874,STA-FR28022/S2A_MSIL2A_20200811T105631_N0214_R094_T31UDR_20200811T134108.npy,STA-FR28022/l3_mean_europe_2018_2020_005dg.netcdf
1777,STA-FR12052,12.401750357446494,STA-FR12052/S2B_MSIL2A_20200806T105619_N0214_R094_T30TYN_20200806T131026.npy,STA-FR12052/l3_mean_europe_2018_2020_005dg.netcdf
1778,STA-FR15039,35.89568144627566,STA-FR15039/S2A_MSIL2A_20200414T103021_N0214_R108_T31TGL_20200414T132613.npy,STA-FR15039/l3_mean_europe_2018_2020_005dg.netcdf
1779,STA-NL00722,13.848513254530525,STA-NL00722/S2B_MSIL2A_20200731T103629_N0214_R008_T31UGT_20200731T140558.npy,STA-NL00722/l3_mean_europe_2018_2020_005dg.netcdf
1780,STA-HU0028A,23.304466353836627,STA-HU0028A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UEU_20200822T115325.npy,STA-HU0028A/l3_mean_europe_2018_2020_005dg.netcdf
1781,STA-HU0039A,11.804666020134597,STA-HU0039A/S2A_MSIL2A_20200919T095031_N0214_R079_T34UCU_20200919T115531.npy,STA-HU0039A/l3_mean_europe_2018_2020_005dg.netcdf
1782,STA_PL0682A,13.597158060956225,STA_PL0682A/S2B_MSIL2A_20200815T095039_N0214_R079_T34UDE_20200815T120650.npy,STA_PL0682A/l3_mean_europe_2018_2020_005dg.netcdf
1783,STA.DE_DEHE022,25.246493785145322,STA.DE_DEHE022/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE022/l3_mean_europe_2018_2020_005dg.netcdf
1784,STA.DE_DEHE103,39.091653028,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_europe_2018_2020_005dg.netcdf
1785,STA.DE_DEBW120,36.665013192738094,STA.DE_DEBW120/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW120/l3_mean_europe_2018_2020_005dg.netcdf
